time,gFx,gFy,gFz,TgF
30.404000,0.1661,0.9855,0.0272,1.000
30.405000,0.1524,0.9902,-0.0205,1.002
30.407000,0.1457,0.9936,-0.0581,1.006
30.409000,0.1469,0.9974,-0.0773,1.011
30.411000,0.1531,0.9978,-0.0866,1.013
30.416000,0.1591,0.9925,-0.0882,1.009
30.417000,0.1620,0.9873,-0.0892,1.004
30.418000,0.1609,0.9819,-0.0869,0.999
30.420000,0.1541,0.9789,-0.0801,0.994
30.422000,0.1435,0.9797,-0.0690,0.993
30.424000,0.1314,0.9838,-0.0543,0.994
30.425000,0.1161,0.9869,-0.0520,0.995
30.427000,0.1011,0.9902,-0.0590,0.997
30.429000,0.0921,0.9937,-0.0540,0.999
30.433000,0.0901,0.9972,-0.0415,1.002
30.434000,0.0962,0.9995,-0.0175,1.004
30.437000,0.1036,1.0002,0.0176,1.006
30.438000,0.1000,0.9978,-0.0103,1.003
30.439000,0.0915,0.9922,-0.0631,0.998
30.441000,0.0890,0.9880,-0.0906,0.996
30.443000,0.0923,0.9841,-0.1109,0.995
30.445000,0.0988,0.9791,-0.1217,0.992
30.448000,0.1099,0.9739,-0.1117,0.986
30.450000,0.1223,0.9727,-0.1113,0.987
30.451000,0.1363,0.9826,-0.1295,1.000
30.454000,0.1472,0.9892,-0.1403,1.010
30.456000,0.1521,0.9896,-0.1065,1.007
30.457000,0.1514,0.9883,-0.0499,1.001
30.460000,0.1440,0.9850,-0.0261,0.996
30.461000,0.1351,0.9834,-0.0152,0.993
30.465000,0.1288,0.9854,-0.0039,0.994
30.467000,0.1250,0.9907,-0.0113,0.999
30.468000,0.1187,0.9968,-0.0292,1.004
30.469000,0.1157,0.9987,-0.0354,1.006
30.472000,0.1145,0.9976,-0.0433,1.005
30.474000,0.1182,0.9952,-0.0552,1.004
30.475000,0.1232,0.9905,-0.0659,1.000
30.477000,0.1271,0.9866,-0.0681,0.997
30.480000,0.1274,0.9836,-0.0750,0.995
30.482000,0.1299,0.9929,-0.1042,1.007
30.484000,0.1227,1.0100,-0.1698,1.032
30.486000,0.0690,1.0125,-0.2127,1.037
30.487000,0.0510,1.0102,-0.1797,1.027
30.490000,0.0706,1.0043,-0.1236,1.014
30.491000,0.0716,0.9984,-0.0915,1.005
30.493000,0.0687,0.9933,-0.0584,0.997
30.495000,0.0584,0.9932,-0.0216,0.995
30.502000,0.0412,0.9973,-0.0099,0.998
30.502000,0.0282,1.0016,-0.0209,1.002
30.504000,0.0250,1.0102,-0.0359,1.011
30.504000,0.0287,1.0198,-0.0601,1.022
30.510000,0.0361,1.0251,-0.0879,1.029
30.510000,0.0432,1.0262,-0.0977,1.032
30.511000,0.0519,1.0259,-0.1019,1.032
30.513000,0.0428,1.0221,-0.1182,1.030
30.514000,0.0326,1.0178,-0.1149,1.025
30.518000,0.0210,1.0129,-0.0990,1.018
30.518000,0.0118,1.0085,-0.0947,1.013
30.520000,0.0074,1.0056,-0.0924,1.010
30.522000,0.0100,1.0031,-0.0838,1.007
30.524000,0.0160,1.0047,-0.0774,1.008
30.526000,0.0224,1.0075,-0.0767,1.011
30.527000,0.0293,1.0105,-0.0791,1.014
30.530000,0.0329,1.0123,-0.0866,1.017
30.532000,0.0334,1.0149,-0.0981,1.020
30.536000,0.0322,1.0179,-0.1092,1.024
30.537000,0.0324,1.0196,-0.1201,1.027
30.537000,0.0394,1.0206,-0.1277,1.029
30.540000,0.0451,1.0203,-0.1316,1.030
30.541000,0.0521,1.0177,-0.1371,1.028
30.544000,0.0605,1.0148,-0.1398,1.026
30.546000,0.0594,1.0103,-0.1380,1.021
30.549000,0.0473,1.0068,-0.1389,1.017
30.549000,0.0308,1.0046,-0.1409,1.015
30.551000,0.0148,1.0011,-0.1405,1.011
30.554000,0.0015,0.9957,-0.1413,1.006
30.556000,-0.0061,0.9746,-0.1367,0.984
30.558000,-0.0054,0.9551,-0.1106,0.962
30.560000,-0.0002,0.9421,-0.0714,0.945
30.561000,0.0059,0.9362,-0.0454,0.937
30.564000,0.0090,0.9344,-0.0440,0.935
30.566000,0.0093,0.9376,-0.0626,0.940
30.568000,0.0097,0.9456,-0.0788,0.949
30.572000,0.0103,0.9563,-0.0856,0.960
30.573000,0.0109,0.9680,-0.0896,0.972
30.574000,0.0140,0.9794,-0.0808,0.983
30.576000,0.0205,0.9896,-0.0569,0.991
30.577000,0.0286,0.9984,-0.0260,0.999
30.579000,0.0365,1.0079,-0.0010,1.009
30.582000,0.0443,1.0162,0.0113,1.017
30.585000,0.0509,1.0243,0.0202,1.026
30.586000,0.0571,1.0304,0.0274,1.032
30.587000,0.0634,1.0303,0.0277,1.033
30.590000,0.0667,1.0271,0.0248,1.030
30.592000,0.0768,1.0148,0.0167,1.018
30.593000,0.0946,1.0017,0.0119,1.006
30.595000,0.1177,0.9945,0.0105,1.001
30.597000,0.1394,0.9912,0.0071,1.001
30.600000,0.1592,0.9931,-0.0001,1.006
30.603000,0.1773,0.9986,-0.0095,1.014
30.603000,0.1919,1.0045,-0.0195,1.023
30.606000,0.2029,1.0104,-0.0321,1.031
30.607000,0.2061,1.0154,-0.0524,1.037
30.609000,0.1994,1.0188,-0.0766,1.041
30.611000,0.1866,1.0186,-0.0937,1.040
30.614000,0.1720,1.0131,-0.1049,1.033
30.620000,0.1610,1.0056,-0.1167,1.025
30.620000,0.1558,0.9975,-0.1235,1.017
30.621000,0.1544,0.9901,-0.1232,1.010
30.621000,0.1568,0.9857,-0.1172,1.005
30.626000,0.1641,0.9874,-0.1071,1.007
30.626000,0.1786,0.9949,-0.0928,1.015
30.627000,0.1983,0.9955,-0.0813,1.018
30.629000,0.2149,0.9926,-0.0671,1.018
30.636000,0.2261,0.9910,-0.0507,1.018
30.638000,0.2356,0.9904,-0.0397,1.019
30.638000,0.2455,0.9890,-0.0334,1.020
30.638000,0.2546,0.9876,-0.0268,1.020
30.639000,0.2644,0.9861,-0.0225,1.021
30.642000,0.2741,0.9852,-0.0199,1.023
30.644000,0.2850,0.9842,-0.0124,1.025
30.646000,0.2996,0.9831,-0.0008,1.028
30.647000,0.3081,0.9824,0.0052,1.030
30.651000,0.2518,0.9814,0.0098,1.013
30.653000,0.2017,0.9833,0.0197,1.004
30.653000,0.1812,0.9870,0.0234,1.004
30.655000,0.1633,0.9909,0.0196,1.004
30.658000,0.1460,0.9955,0.0140,1.006
30.659000,0.1308,1.0003,0.0049,1.009
30.661000,0.1184,1.0037,-0.0056,1.011
30.663000,0.1066,1.0040,-0.0144,1.010
30.667000,0.1005,1.0003,-0.0223,1.006
30.668000,0.0940,0.9954,-0.0236,1.000
30.670000,0.0828,0.9898,-0.0249,0.994
30.672000,0.0734,0.9834,-0.0293,0.987
30.674000,0.0642,0.9793,-0.0338,0.982
30.675000,0.0490,0.9772,-0.0429,0.979
30.677000,0.0298,0.9777,-0.0535,0.980
30.679000,0.0153,0.9802,-0.0612,0.982
30.682000,0.0035,0.9849,-0.0648,0.987
30.684000,-0.0111,0.9899,-0.0672,0.992
30.687000,-0.0271,0.9939,-0.0654,0.996
30.687000,-0.0373,0.9956,-0.0585,0.998
30.690000,-0.0482,0.9962,-0.0508,0.999
30.692000,-0.0591,0.9968,-0.0456,1.000
30.693000,-0.0656,0.9970,-0.0395,1.000
30.695000,-0.0691,0.9982,-0.0354,1.001
30.697000,-0.0715,1.0008,-0.0358,1.004
30.701000,-0.0724,1.0032,-0.0395,1.007
30.702000,-0.0721,1.0050,-0.0421,1.008
30.704000,-0.0730,1.0064,-0.0431,1.010
30.705000,-0.0733,1.0065,-0.0434,1.010
30.707000,-0.0718,1.0067,-0.0432,1.010
30.709000,-0.0690,1.0061,-0.0391,1.009
30.711000,-0.0675,1.0054,-0.0371,1.008
30.713000,-0.0633,1.0047,-0.0336,1.007
30.718000,-0.0581,1.0036,-0.0296,1.006
30.718000,-0.0537,1.0025,-0.0269,1.004
30.720000,-0.0476,1.0026,-0.0261,1.004
30.722000,-0.0431,1.0045,-0.0249,1.006
30.724000,-0.0390,1.0075,-0.0222,1.008
30.726000,-0.0330,1.0070,-0.0213,1.008
30.727000,-0.0281,1.0083,-0.0188,1.009
30.729000,-0.0239,1.0064,-0.0149,1.007
30.732000,-0.0175,1.0034,-0.0121,1.004
30.735000,-0.0080,0.9973,-0.0070,0.997
30.736000,0.0037,0.9879,-0.0024,0.988
30.738000,0.0200,0.9735,0.0010,0.974
30.740000,0.0973,0.9245,0.0029,0.930
30.743000,0.2950,0.7798,0.0086,0.834
30.743000,0.4827,0.5686,0.0380,0.747
30.745000,0.6020,0.3404,0.0871,0.697
30.747000,0.6585,0.1665,0.1650,0.699
30.757000,0.6624,0.0875,0.2475,0.712
30.758000,0.6281,0.1009,0.2877,0.698
30.758000,0.5719,0.1843,0.2681,0.658
30.758000,0.5057,0.3067,0.1950,0.623
30.759000,0.4365,0.4407,0.0813,0.626
30.760000,0.3693,0.5729,-0.0551,0.684
30.762000,0.3092,0.6908,-0.1946,0.781
30.764000,0.2580,0.7957,-0.3129,0.893
30.766000,0.2160,0.8917,-0.4053,1.003
30.781000,0.1819,0.9771,-0.4714,1.100
30.782000,0.1488,1.0492,-0.5042,1.174
30.783000,0.1129,1.1109,-0.5038,1.225
30.784000,0.0746,1.1651,-0.4664,1.257
30.784000,0.0346,1.2116,-0.4056,1.278
30.784000,-0.0038,1.2500,-0.3267,1.292
30.784000,-0.0374,1.2819,-0.2380,1.304
30.786000,-0.0638,1.3079,-0.1451,1.317
30.786000,-0.0827,1.3265,-0.0524,1.330
30.787000,-0.0980,1.3368,0.0289,1.341
30.789000,-0.1106,1.3385,0.0957,1.346
30.790000,-0.1217,1.3323,0.1465,1.346
30.792000,-0.1307,1.3218,0.1847,1.341
30.794000,-0.1381,1.3098,0.2062,1.333
30.795000,-0.1418,1.2959,0.2206,1.322
30.797000,-0.1386,1.2870,0.2861,1.326
30.802000,-0.1304,1.2800,0.3406,1.331
30.803000,-0.1241,1.2644,0.2580,1.296
30.804000,-0.1183,1.2464,0.1464,1.260
30.805000,-0.1156,1.2305,0.0466,1.237
30.808000,-0.1158,1.2165,-0.0125,1.222
30.811000,-0.1121,1.2073,-0.0168,1.213
30.812000,-0.1043,1.2019,0.0007,1.206
30.813000,-0.0993,1.1939,-0.0199,1.198
30.815000,-0.0964,1.1844,-0.0449,1.189
30.819000,-0.0930,1.1757,-0.0411,1.180
30.821000,-0.0912,1.1673,-0.0227,1.171
30.822000,-0.0926,1.1576,-0.0180,1.161
30.824000,-0.0937,1.1475,-0.0252,1.152
30.825000,-0.0940,1.1367,-0.0341,1.141
30.827000,-0.0906,1.1248,-0.0512,1.130
30.829000,-0.0760,1.1037,-0.0700,1.109
30.831000,-0.0544,1.0805,-0.0807,1.085
30.835000,-0.0472,1.0727,-0.0844,1.077
30.837000,-0.0515,1.0575,-0.0919,1.063
30.838000,-0.0703,1.0459,-0.0949,1.053
30.839000,-0.0818,1.0394,-0.0976,1.047
30.842000,-0.0898,1.0361,-0.0979,1.045
30.843000,-0.0977,1.0331,-0.0928,1.042
30.845000,-0.1034,1.0315,-0.0935,1.041
30.847000,-0.1065,1.0304,-0.0928,1.040
30.852000,-0.1051,1.0303,-0.0867,1.039
30.853000,-0.1023,1.0288,-0.0832,1.037
30.854000,-0.0995,1.0267,-0.0842,1.035
30.855000,-0.1004,1.0224,-0.0914,1.031
30.857000,-0.0990,1.0166,-0.1009,1.026
30.859000,-0.0935,1.0110,-0.1072,1.021
30.861000,-0.0864,1.0048,-0.1123,1.015
30.863000,-0.0792,0.9994,-0.1152,1.009
30.865000,-0.0724,0.9965,-0.1134,1.006
30.869000,-0.0665,0.9955,-0.1121,1.004
30.871000,-0.0604,0.9954,-0.1087,1.003
30.872000,-0.0539,0.9956,-0.1023,1.002
30.874000,-0.0472,0.9960,-0.0974,1.002
30.876000,-0.0417,0.9966,-0.0949,1.002
30.877000,-0.0368,0.9963,-0.0950,1.002
30.879000,-0.0242,0.9985,-0.0962,1.003
30.881000,-0.0023,1.0007,-0.0980,1.006
30.885000,0.0143,1.0030,-0.1035,1.008
30.886000,0.0198,1.0046,-0.1080,1.011
30.888000,0.0139,1.0064,-0.1111,1.013
30.890000,-0.0001,1.0082,-0.1144,1.015
30.892000,-0.0168,1.0093,-0.1156,1.016
30.893000,-0.0343,1.0090,-0.1171,1.016
30.895000,-0.0507,1.0071,-0.1182,1.015
30.897000,-0.0609,1.0061,-0.1178,1.015
30.899000,-0.0578,1.0059,-0.1164,1.014
30.908000,-0.0366,1.0077,-0.1133,1.015
30.909000,-0.0210,1.0076,-0.1084,1.014
30.909000,-0.0089,1.0072,-0.1021,1.012
30.910000,-0.0006,1.0063,-0.0971,1.011
30.910000,0.0068,1.0074,-0.0918,1.012
30.912000,0.0112,1.0078,-0.0867,1.012
30.914000,0.0132,1.0089,-0.0818,1.012
30.915000,0.0134,1.0108,-0.0767,1.014
30.934000,0.0121,1.0128,-0.0715,1.015
30.935000,0.0101,1.0147,-0.0657,1.017
30.936000,0.0077,1.0165,-0.0599,1.018
30.937000,0.0063,1.0180,-0.0535,1.019
30.937000,0.0074,1.0199,-0.0481,1.021
30.938000,0.0100,1.0213,-0.0444,1.022
30.938000,0.0130,1.0221,-0.0412,1.023
30.939000,0.0158,1.0222,-0.0395,1.023
30.939000,0.0181,1.0216,-0.0381,1.022
30.939000,0.0211,1.0204,-0.0361,1.021
30.940000,0.0234,1.0192,-0.0339,1.020
30.940000,0.0244,1.0181,-0.0311,1.019
30.942000,0.0255,1.0179,-0.0272,1.019
30.944000,0.0276,1.0205,-0.0232,1.021
30.945000,0.0332,1.0246,-0.0193,1.025
30.947000,0.0350,1.0256,-0.0147,1.026
30.949000,0.0421,1.0423,-0.0087,1.043
30.954000,0.0631,1.0806,-0.0047,1.082
30.956000,0.0825,1.1242,-0.0000,1.127
30.956000,0.0898,1.1437,0.0041,1.147
30.958000,0.0966,1.1723,0.0115,1.176
30.961000,0.0943,1.1848,0.0187,1.189
30.961000,0.0870,1.1821,0.0233,1.185
30.964000,0.0779,1.1678,0.0237,1.171
30.966000,0.0666,1.1462,0.0246,1.148
30.969000,0.0559,1.1210,0.0249,1.123
30.972000,0.0468,1.0970,0.0235,1.098
30.972000,0.0407,1.0749,0.0190,1.076
30.974000,0.0351,1.0531,0.0127,1.054
30.976000,0.0275,1.0339,0.0061,1.034
30.977000,0.0189,1.0157,-0.0005,1.016
30.979000,0.0086,0.9992,-0.0102,0.999
30.981000,-0.0020,0.9827,-0.0192,0.983
30.983000,-0.0138,0.9659,-0.0260,0.966
30.986000,-0.0257,0.9497,-0.0319,0.951
30.988000,-0.0360,0.9341,-0.0365,0.935
30.990000,-0.0441,0.9194,-0.0395,0.921
30.993000,-0.0486,0.9071,-0.0387,0.909
30.993000,-0.0504,0.8963,-0.0382,0.899
30.995000,-0.0480,0.8881,-0.0394,0.890
30.997000,-0.0386,0.8806,-0.0398,0.882
30.999000,-0.0189,0.8748,-0.0418,0.876
31.005000,0.0081,0.8744,-0.0441,0.876
31.007000,0.0253,0.8969,-0.0455,0.898
31.007000,0.0307,0.9169,-0.0507,0.919
31.008000,0.0345,0.9292,-0.0529,0.931
31.010000,0.0350,0.9382,-0.0564,0.941
31.012000,0.0349,0.9434,-0.0579,0.946
31.014000,0.0339,0.9478,-0.0580,0.950
31.015000,0.0328,0.9521,-0.0580,0.954
31.021000,0.0338,0.9552,-0.0565,0.958
31.022000,0.0358,0.9602,-0.0540,0.962
31.022000,0.0377,0.9647,-0.0523,0.967
31.024000,0.0411,0.9693,-0.0502,0.971
31.026000,0.0470,0.9750,-0.0472,0.977
31.028000,0.0487,0.9819,-0.0477,0.984
31.029000,0.0475,0.9888,-0.0501,0.991
31.031000,0.0475,0.9957,-0.0507,0.998
31.033000,0.0453,1.0016,-0.0503,1.004
31.037000,0.0421,1.0052,-0.0499,1.007
31.038000,0.0409,1.0076,-0.0477,1.010
31.040000,0.0402,1.0094,-0.0446,1.011
31.041000,0.0393,1.0111,-0.0440,1.013
31.043000,0.0389,1.0121,-0.0419,1.014
31.045000,0.0378,1.0112,-0.0416,1.013
31.047000,0.0342,1.0097,-0.0429,1.011
31.049000,0.0292,1.0085,-0.0434,1.010
31.059000,0.0248,1.0066,-0.0446,1.008
31.059000,0.0208,1.0055,-0.0462,1.007
31.060000,0.0186,1.0036,-0.0473,1.005
31.060000,0.0183,1.0024,-0.0478,1.004
31.061000,0.0184,1.0010,-0.0481,1.002
31.066000,0.0194,0.9996,-0.0465,1.001
31.066000,0.0194,0.9978,-0.0469,0.999
31.066000,0.0194,0.9967,-0.0485,0.998
31.082000,0.0188,0.9959,-0.0502,0.997
31.084000,0.0204,0.9940,-0.0514,0.996
31.084000,0.0215,0.9922,-0.0533,0.994
31.085000,0.0230,0.9905,-0.0546,0.992
31.085000,0.0243,0.9895,-0.0553,0.991
31.085000,0.0261,0.9874,-0.0567,0.989
31.086000,0.0255,0.9861,-0.0582,0.988
31.086000,0.0250,0.9840,-0.0586,0.986
31.086000,0.0249,0.9832,-0.0580,0.985
31.087000,0.0232,0.9829,-0.0592,0.985
31.096000,0.0223,0.9830,-0.0600,0.985
31.098000,0.0210,0.9845,-0.0596,0.987
31.099000,0.0201,0.9866,-0.0582,0.989
31.100000,0.0186,0.9888,-0.0553,0.990
31.100000,0.0185,0.9906,-0.0508,0.992
31.100000,0.0179,0.9924,-0.0460,0.994
31.101000,0.0158,0.9937,-0.0409,0.995
31.106000,0.0144,0.9951,-0.0351,0.996
31.108000,0.0143,0.9965,-0.0294,0.997
31.108000,0.0152,0.9967,-0.0261,0.997
31.109000,0.0159,0.9973,-0.0235,0.998
31.110000,0.0165,0.9987,-0.0223,0.999
31.112000,0.0162,0.9992,-0.0231,1.000
31.114000,0.0158,0.9993,-0.0272,1.000
31.121000,0.0152,1.0003,-0.0306,1.001
31.122000,0.0135,1.0003,-0.0338,1.001
31.123000,0.0112,1.0001,-0.0334,1.001
31.124000,0.0091,1.0006,-0.0302,1.001
31.124000,0.0053,1.0005,-0.0265,1.001
31.126000,0.0022,1.0006,-0.0241,1.001
31.128000,-0.0001,1.0001,-0.0222,1.000
31.132000,-0.0009,0.9995,-0.0215,1.000
31.132000,-0.0001,0.9977,-0.0215,0.998
31.134000,0.0003,0.9962,-0.0212,0.996
31.136000,0.0010,0.9955,-0.0213,0.996
31.138000,0.0042,0.9951,-0.0214,0.995
31.139000,0.0063,0.9943,-0.0227,0.995
31.142000,0.0069,0.9946,-0.0247,0.995
31.144000,0.0079,0.9949,-0.0271,0.995
31.145000,0.0097,0.9943,-0.0296,0.995
31.147000,0.0125,0.9942,-0.0323,0.995
31.149000,0.0151,0.9951,-0.0349,0.996
31.156000,0.0167,0.9961,-0.0373,0.997
31.156000,0.0184,0.9963,-0.0391,0.997
31.156000,0.0189,0.9967,-0.0396,0.998
31.158000,0.0189,0.9962,-0.0392,0.997
31.159000,0.0196,0.9966,-0.0377,0.997
31.161000,0.0193,0.9983,-0.0361,0.999
31.163000,0.0207,0.9997,-0.0334,1.001
31.165000,0.0232,1.0000,-0.0301,1.001
31.167000,0.0238,1.0008,-0.0280,1.001
31.173000,0.0244,1.0025,-0.0269,1.003
31.174000,0.0258,1.0045,-0.0262,1.005
31.174000,0.0273,1.0072,-0.0245,1.008
31.176000,0.0290,1.0093,-0.0234,1.010
31.178000,0.0299,1.0111,-0.0227,1.012
31.180000,0.0316,1.0133,-0.0222,1.014
31.181000,0.0342,1.0155,-0.0214,1.016
31.184000,0.0367,1.0165,-0.0199,1.017
31.194000,0.0388,1.0179,-0.0188,1.019
31.195000,0.0394,1.0190,-0.0176,1.020
31.196000,0.0398,1.0196,-0.0166,1.021
31.196000,0.0400,1.0199,-0.0157,1.021
31.196000,0.0400,1.0197,-0.0147,1.021
31.196000,0.0389,1.0194,-0.0142,1.020
31.198000,0.0384,1.0188,-0.0137,1.020
31.200000,0.0387,1.0175,-0.0095,1.018
31.202000,0.0384,1.0160,-0.0033,1.017
31.215000,0.0370,1.0137,0.0027,1.014
31.217000,0.0355,1.0120,0.0074,1.013
31.217000,0.0348,1.0115,0.0128,1.012
31.218000,0.0359,1.0116,0.0157,1.012
31.218000,0.0373,1.0115,0.0155,1.012
31.218000,0.0383,1.0114,0.0130,1.012
31.219000,0.0389,1.0113,0.0088,1.012
31.220000,0.0375,1.0114,0.0041,1.012
31.226000,0.0342,1.0106,-0.0000,1.011
31.227000,0.0309,1.0100,-0.0009,1.010
31.227000,0.0277,1.0093,0.0016,1.010
31.228000,0.0233,1.0076,0.0054,1.008
31.228000,0.0188,1.0061,0.0094,1.006
31.229000,0.0158,1.0047,0.0117,1.005
31.231000,0.0142,1.0035,0.0109,1.004
31.233000,0.0139,1.0028,0.0084,1.003
31.238000,0.0149,1.0020,0.0030,1.002
31.239000,0.0178,1.0014,-0.0028,1.002
31.240000,0.0208,1.0015,-0.0085,1.002
31.241000,0.0232,1.0031,-0.0136,1.003
31.244000,0.0253,1.0037,-0.0183,1.004
31.245000,0.0276,1.0041,-0.0219,1.005
31.247000,0.0301,1.0048,-0.0240,1.006
31.249000,0.0310,1.0049,-0.0248,1.006
31.251000,0.0308,1.0048,-0.0251,1.006
31.254000,0.0302,1.0045,-0.0251,1.005
31.255000,0.0297,1.0036,-0.0248,1.004
31.258000,0.0266,1.0026,-0.0254,1.003
31.259000,0.0231,1.0016,-0.0263,1.002
31.262000,0.0193,1.0007,-0.0268,1.001
31.263000,0.0168,1.0003,-0.0274,1.001
31.265000,0.0145,0.9996,-0.0274,1.000
31.267000,0.0138,0.9988,-0.0259,0.999
31.271000,0.0141,0.9987,-0.0239,0.999
31.273000,0.0135,0.9980,-0.0236,0.998
31.273000,0.0126,0.9963,-0.0226,0.997
31.275000,0.0123,0.9953,-0.0220,0.996
31.278000,0.0117,0.9953,-0.0221,0.996
31.279000,0.0121,0.9944,-0.0213,0.995
31.281000,0.0123,0.9945,-0.0207,0.995
31.283000,0.0118,0.9944,-0.0203,0.995
31.285000,0.0123,0.9940,-0.0198,0.994
31.287000,0.0116,0.9947,-0.0196,0.995
31.290000,0.0109,0.9956,-0.0188,0.996
31.292000,0.0106,0.9965,-0.0174,0.997
31.294000,0.0094,0.9963,-0.0160,0.996
31.295000,0.0088,0.9964,-0.0150,0.997
31.297000,0.0073,0.9969,-0.0144,0.997
31.299000,0.0060,0.9967,-0.0140,0.997
31.301000,0.0058,0.9967,-0.0144,0.997
31.304000,0.0057,0.9974,-0.0156,0.997
31.306000,0.0053,0.9979,-0.0165,0.998
31.307000,0.0045,0.9979,-0.0177,0.998
31.309000,0.0040,0.9978,-0.0186,0.998
31.311000,0.0042,0.9980,-0.0189,0.998
31.313000,0.0039,0.9986,-0.0193,0.999
31.315000,0.0030,0.9991,-0.0200,0.999
31.317000,0.0032,0.9993,-0.0202,1.000
31.325000,0.0040,1.0013,-0.0214,1.002
31.326000,0.0041,1.0034,-0.0226,1.004
31.326000,0.0038,1.0043,-0.0235,1.005
31.327000,0.0028,1.0044,-0.0234,1.005
31.327000,0.0001,1.0032,-0.0233,1.003
31.330000,-0.0036,1.0013,-0.0235,1.002
31.331000,-0.0077,1.0000,-0.0244,1.000
31.334000,-0.0120,0.9982,-0.0256,0.999
31.336000,-0.0159,0.9973,-0.0271,0.998
31.346000,-0.0182,0.9968,-0.0282,0.997
31.348000,-0.0190,0.9974,-0.0302,0.998
31.348000,-0.0191,0.9986,-0.0323,0.999
31.349000,-0.0179,0.9999,-0.0344,1.001
31.349000,-0.0167,1.0016,-0.0364,1.002
31.349000,-0.0142,1.0035,-0.0377,1.004
31.350000,-0.0114,1.0051,-0.0377,1.006
31.352000,-0.0060,1.0089,-0.0364,1.010
31.357000,-0.0010,1.0136,-0.0342,1.014
31.358000,0.0019,1.0142,-0.0323,1.015
31.359000,0.0010,1.0123,-0.0296,1.013
31.360000,-0.0134,1.0118,-0.0264,1.012
31.363000,-0.0399,1.0092,-0.0226,1.010
31.364000,-0.0624,1.0047,-0.0185,1.007
31.366000,-0.0781,1.0028,-0.0185,1.006
31.367000,-0.0902,1.0122,-0.0222,1.016
31.373000,-0.0979,1.0355,-0.0261,1.040
31.374000,-0.0926,1.0503,-0.0295,1.055
31.375000,-0.0721,1.0567,-0.0302,1.060
31.376000,-0.0402,1.0532,-0.0286,1.054
31.378000,-0.0011,1.0424,-0.0259,1.043
31.379000,0.0377,1.0289,-0.0162,1.030
31.381000,0.0682,1.0134,-0.0076,1.016
31.383000,0.0872,0.9998,-0.0082,1.004
31.385000,0.0946,0.9913,-0.0077,0.996
31.388000,0.0910,0.9872,-0.0081,0.991
31.390000,0.0754,0.9874,-0.0107,0.990
31.391000,0.0536,0.9898,-0.0139,0.991
31.393000,0.0325,0.9951,-0.0172,0.996
31.396000,0.0162,1.0018,-0.0179,1.002
31.397000,0.0071,1.0079,-0.0160,1.008
31.399000,0.0047,1.0114,-0.0173,1.012
31.401000,0.0058,1.0123,-0.0175,1.013
31.404000,0.0114,1.0114,-0.0170,1.012
31.405000,0.0206,1.0084,-0.0169,1.009
31.407000,0.0309,1.0035,-0.0177,1.004
31.410000,0.0417,0.9971,-0.0177,0.998
31.411000,0.0514,0.9904,-0.0171,0.992
31.414000,0.0589,0.9847,-0.0177,0.987
31.415000,0.0626,0.9831,-0.0188,0.985
31.417000,0.0565,0.9896,-0.0199,0.991
31.419000,0.0492,0.9950,-0.0235,0.997
31.422000,0.0449,0.9989,-0.0245,1.000
31.424000,0.0404,1.0004,-0.0247,1.002
31.426000,0.0359,1.0018,-0.0253,1.003
31.428000,0.0335,1.0029,-0.0248,1.004
31.430000,0.0341,1.0039,-0.0225,1.005
31.431000,0.0354,1.0034,-0.0205,1.004
31.433000,0.0379,1.0026,-0.0191,1.003
31.435000,0.0397,1.0004,-0.0182,1.001
31.438000,0.0409,1.0000,-0.0186,1.001
31.440000,0.0416,0.9996,-0.0191,1.001
31.441000,0.0418,0.9998,-0.0207,1.001
31.444000,0.0402,1.0013,-0.0240,1.002
31.446000,0.0385,1.0021,-0.0267,1.003
31.447000,0.0373,1.0031,-0.0276,1.004
31.449000,0.0353,1.0035,-0.0292,1.004
31.451000,0.0336,1.0044,-0.0305,1.005
31.455000,0.0314,1.0049,-0.0300,1.006
31.456000,0.0296,1.0048,-0.0294,1.006
31.458000,0.0278,1.0045,-0.0282,1.005
31.459000,0.0253,1.0038,-0.0253,1.004
31.462000,0.0230,1.0033,-0.0225,1.004
31.463000,0.0201,1.0037,-0.0186,1.004
31.465000,0.0179,1.0030,-0.0148,1.003
31.467000,0.0157,1.0018,-0.0128,1.002
31.469000,0.0136,1.0002,-0.0112,1.000
31.476000,0.0118,0.9999,-0.0107,1.000
31.477000,0.0098,0.9999,-0.0114,1.000
31.478000,0.0071,0.9997,-0.0126,1.000
31.478000,0.0059,0.9997,-0.0136,1.000
31.481000,0.0058,0.9992,-0.0153,0.999
31.481000,0.0063,0.9995,-0.0164,1.000
31.484000,0.0076,0.9996,-0.0166,1.000
31.485000,0.0095,0.9997,-0.0161,1.000
31.496000,0.0108,0.9990,-0.0158,0.999
31.498000,0.0124,0.9990,-0.0150,0.999
31.498000,0.0145,0.9998,-0.0145,1.000
31.498000,0.0168,1.0008,-0.0132,1.001
31.499000,0.0185,1.0016,-0.0131,1.002
31.499000,0.0197,1.0023,-0.0153,1.003
31.500000,0.0213,1.0031,-0.0180,1.003
31.502000,0.0225,1.0036,-0.0195,1.004
31.504000,0.0241,1.0039,-0.0211,1.004
31.507000,0.0250,1.0050,-0.0233,1.006
31.508000,0.0180,1.0152,-0.0229,1.016
31.510000,-0.0016,1.0351,-0.0231,1.035
31.511000,-0.0186,1.0582,-0.0236,1.059
31.514000,-0.0273,1.0796,-0.0226,1.080
